Age,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EmployeeCount,EmployeeNumber,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age Group,Tenure Group,Income Group
28,Yes,Travel_Rarely,Research & Development,1,Life Sciences,1,741,Female,1,Research Scientist,2,Single,2216,7,Yes,13,3,4,10,3,7,7,3,7,Adult,6-10 Years,Low
36,No,Non-Travel,Research & Development,8,Life Sciences,1,742,Female,3,Research Director,1,Married,11713,9,No,14,3,1,10,3,8,7,0,5,Adult,6-10 Years,High
38,No,Travel_Rarely,Research & Development,1,Life Sciences,1,743,Female,3,Manufacturing Director,3,Single,7861,4,Yes,14,3,4,10,4,1,0,0,0,Adult,0-2 Years,Medium
44,No,Non-Travel,Research & Development,24,Medical,1,744,Male,1,Laboratory Technician,3,Single,3708,2,No,14,3,3,9,3,5,2,1,4,Adult,3-5 Years,Low
47,No,Travel_Frequently,Sales,3,Medical,1,746,Female,4,Sales Executive,3,Divorced,13770,9,Yes,12,3,4,28,2,22,2,11,13,Elder,10+ Years,High
30,No,Travel_Rarely,Sales,27,Marketing,1,747,Male,2,Sales Executive,4,Divorced,5304,7,No,23,4,4,10,2,8,7,7,7,Adult,6-10 Years,Medium
29,No,Travel_Rarely,Sales,10,Life Sciences,1,749,Male,1,Sales Representative,3,Single,2642,1,No,11,3,3,1,3,1,0,0,0,Adult,0-2 Years,Low
42,Yes,Travel_Frequently,Research & Development,19,Medical,1,752,Male,1,Research Scientist,3,Divorced,2759,6,Yes,12,3,4,7,3,2,2,2,2,Adult,0-2 Years,Low
43,No,Travel_Frequently,Sales,15,Life Sciences,1,754,Male,2,Sales Executive,4,Married,6804,3,No,18,3,3,7,3,2,2,2,2,Adult,0-2 Years,Medium
34,No,Travel_Rarely,Research & Development,8,Medical,1,757,Female,2,Healthcare Representative,3,Single,6142,3,No,11,3,4,10,3,5,1,4,3,Adult,3-5 Years,Medium
23,No,Travel_Rarely,Research & Development,9,Medical,1,758,Male,1,Laboratory Technician,1,Married,2500,1,No,14,3,4,5,4,4,3,0,2,Young Adult,3-5 Years,Low
39,No,Travel_Rarely,Human Resources,3,Human Resources,1,760,Female,2,Human Resources,2,Married,6389,9,No,15,3,3,12,1,8,3,3,6,Adult,6-10 Years,Medium
56,No,Travel_Rarely,Research & Development,9,Medical,1,762,Male,4,Healthcare Representative,4,Married,11103,7,No,11,3,3,30,2,10,7,1,1,Elder,6-10 Years,High
40,No,Travel_Rarely,Research & Development,2,Medical,1,763,Female,1,Research Scientist,4,Single,2342,0,Yes,20,4,4,5,2,4,2,2,3,Adult,3-5 Years,Low
27,No,Travel_Rarely,Research & Development,7,Medical,1,764,Female,2,Healthcare Representative,1,Single,6811,8,No,19,3,1,9,1,7,6,0,7,Adult,6-10 Years,Medium
29,No,Travel_Rarely,Sales,10,Marketing,1,766,Male,1,Sales Representative,2,Divorced,2297,1,No,14,3,4,2,3,2,2,2,2,Adult,0-2 Years,Low
53,No,Travel_Rarely,Research & Development,6,Life Sciences,1,769,Male,2,Laboratory Technician,4,Single,2450,2,No,17,3,4,19,3,2,2,2,2,Elder,0-2 Years,Low
35,No,Non-Travel,Research & Development,2,Life Sciences,1,771,Female,2,Healthcare Representative,1,Divorced,5093,2,No,11,3,1,16,4,1,0,0,0,Adult,0-2 Years,Medium
32,No,Travel_Frequently,Research & Development,24,Life Sciences,1,772,Male,2,Laboratory Technician,4,Married,5309,1,No,15,3,4,10,3,10,8,4,7,Adult,6-10 Years,Medium
38,No,Travel_Rarely,Research & Development,2,Medical,1,773,Male,1,Research Scientist,3,Married,3057,6,Yes,13,3,2,6,1,1,0,0,1,Adult,0-2 Years,Low
34,No,Travel_Rarely,Research & Development,8,Life Sciences,1,775,Female,2,Manufacturing Director,1,Divorced,5121,3,No,14,3,3,7,3,0,0,0,0,Adult,0-2 Years,Medium
52,No,Travel_Rarely,Sales,3,Marketing,1,776,Male,4,Manager,1,Married,16856,1,No,11,3,1,34,4,34,6,1,16,Elder,10+ Years,High
33,Yes,Travel_Rarely,Research & Development,1,Other,1,780,Male,1,Research Scientist,4,Single,2686,1,Yes,13,3,3,10,2,10,9,7,8,Adult,6-10 Years,Low
25,No,Travel_Rarely,Sales,26,Medical,1,781,Female,2,Sales Executive,4,Single,6180,1,No,23,4,2,6,2,6,5,1,4,Adult,6-10 Years,Medium
45,No,Travel_Rarely,Sales,2,Technical Degree,1,783,Male,2,Sales Representative,3,Single,6632,0,No,13,3,1,9,3,8,7,3,1,Elder,6-10 Years,Medium
23,No,Travel_Rarely,Research & Development,10,Medical,1,784,Male,1,Research Scientist,3,Single,3505,1,No,18,3,4,2,3,2,2,0,2,Young Adult,0-2 Years,Low
47,Yes,Travel_Frequently,Sales,27,Life Sciences,1,785,Female,2,Sales Executive,3,Single,6397,4,Yes,12,3,4,8,3,5,4,1,3,Elder,3-5 Years,Medium
34,No,Travel_Rarely,Sales,2,Other,1,786,Male,2,Sales Executive,4,Single,6274,1,No,22,4,3,6,3,6,5,1,4,Adult,6-10 Years,Medium
55,Yes,Travel_Rarely,Research & Development,2,Medical,1,787,Male,5,Manager,1,Married,19859,5,Yes,13,3,4,24,3,5,2,1,4,Elder,3-5 Years,High
36,No,Non-Travel,Sales,8,Life Sciences,1,789,Male,3,Sales Executive,1,Single,7587,1,No,15,3,2,10,3,10,7,0,9,Adult,6-10 Years,Medium
52,No,Non-Travel,Research & Development,19,Medical,1,791,Male,1,Research Scientist,4,Married,4258,0,No,18,3,1,5,3,4,3,1,2,Elder,3-5 Years,Low
26,No,Travel_Frequently,Research & Development,1,Life Sciences,1,792,Female,1,Laboratory Technician,4,Divorced,4364,3,No,14,3,1,5,3,2,2,2,0,Adult,0-2 Years,Low
29,No,Travel_Rarely,Research & Development,27,Medical,1,793,Female,2,Healthcare Representative,3,Married,4335,4,No,12,3,1,11,2,8,7,1,1,Adult,6-10 Years,Low
26,Yes,Travel_Rarely,Sales,8,Technical Degree,1,796,Male,2,Sales Executive,1,Single,5326,6,No,17,3,3,6,2,4,3,1,2,Adult,3-5 Years,Medium
34,No,Travel_Rarely,Research & Development,1,Life Sciences,1,797,Female,1,Research Scientist,4,Single,3280,2,No,16,3,3,10,3,4,2,1,3,Adult,3-5 Years,Low
54,No,Travel_Rarely,Research & Development,19,Medical,1,799,Female,2,Manufacturing Director,1,Divorced,5485,9,Yes,11,3,2,9,3,5,3,1,4,Elder,3-5 Years,Medium
27,No,Travel_Frequently,Sales,8,Marketing,1,800,Male,2,Sales Executive,4,Married,4342,0,No,19,3,2,5,3,4,2,1,1,Adult,3-5 Years,Low
37,No,Travel_Rarely,Research & Development,10,Life Sciences,1,802,Female,1,Research Scientist,1,Divorced,2782,0,Yes,13,3,2,6,2,5,3,4,3,Adult,3-5 Years,Low
38,No,Travel_Frequently,Research & Development,2,Life Sciences,1,803,Female,2,Manufacturing Director,1,Single,5980,6,Yes,12,3,4,17,3,15,7,4,12,Adult,10+ Years,Medium
34,No,Travel_Rarely,Research & Development,2,Medical,1,804,Female,1,Research Scientist,1,Single,4381,1,No,11,3,3,6,3,6,5,1,3,Adult,6-10 Years,Low
35,No,Travel_Rarely,Sales,8,Life Sciences,1,805,Female,1,Sales Representative,4,Married,2572,1,No,16,3,2,3,2,3,2,0,2,Adult,3-5 Years,Low
30,No,Travel_Rarely,Research & Development,1,Life Sciences,1,806,Male,1,Laboratory Technician,3,Married,3833,3,No,21,4,3,7,3,2,2,0,2,Adult,0-2 Years,Low
40,No,Travel_Frequently,Research & Development,2,Medical,1,807,Female,2,Healthcare Representative,2,Married,4244,1,No,24,4,4,8,3,8,7,3,7,Adult,6-10 Years,Low
34,No,Travel_Rarely,Sales,8,Life Sciences,1,808,Female,2,Sales Executive,1,Married,6500,5,No,17,3,2,6,3,3,2,1,2,Adult,3-5 Years,Medium
42,No,Travel_Frequently,Research & Development,8,Life Sciences,1,809,Male,5,Manager,4,Divorced,18430,1,No,13,3,2,24,2,24,7,14,9,Adult,10+ Years,High
23,Yes,Travel_Rarely,Research & Development,6,Life Sciences,1,811,Male,1,Laboratory Technician,1,Married,1601,1,Yes,21,4,3,1,3,0,0,0,0,Young Adult,0-2 Years,Low
24,No,Non-Travel,Research & Development,9,Life Sciences,1,812,Male,1,Laboratory Technician,2,Divorced,2694,1,No,11,3,3,1,3,1,0,0,0,Young Adult,0-2 Years,Low
52,No,Travel_Rarely,Research & Development,11,Life Sciences,1,813,Female,2,Laboratory Technician,3,Married,3149,8,No,20,4,2,9,3,5,2,1,4,Elder,3-5 Years,Low
50,No,Travel_Rarely,Research & Development,2,Medical,1,815,Male,4,Research Director,3,Married,17639,5,No,16,3,4,30,3,4,3,0,3,Elder,3-5 Years,High
29,Yes,Travel_Rarely,Research & Development,1,Life Sciences,1,816,Female,1,Laboratory Technician,1,Married,2319,1,Yes,11,3,4,1,3,1,0,0,0,Adult,0-2 Years,Low
33,No,Travel_Rarely,Research & Development,7,Medical,1,817,Male,3,Research Director,3,Married,11691,0,No,11,3,4,14,4,13,9,3,7,Adult,10+ Years,High
33,Yes,Travel_Rarely,Sales,16,Marketing,1,819,Female,2,Sales Executive,1,Single,5324,5,No,15,3,3,6,3,3,2,0,2,Adult,3-5 Years,Medium
47,No,Travel_Rarely,Research & Development,2,Other,1,820,Female,4,Manager,4,Married,16752,1,Yes,11,3,3,26,2,26,14,3,0,Elder,10+ Years,High
36,No,Travel_Rarely,Research & Development,1,Other,1,823,Female,2,Manufacturing Director,2,Married,5228,0,No,15,3,1,10,3,9,7,0,5,Adult,6-10 Years,Medium
29,No,Travel_Rarely,Research & Development,23,Life Sciences,1,824,Male,1,Research Scientist,3,Married,2700,1,No,24,4,3,10,3,10,7,0,7,Adult,6-10 Years,Low
58,Yes,Travel_Rarely,Research & Development,2,Life Sciences,1,825,Male,5,Research Director,2,Single,19246,7,Yes,12,3,4,40,3,31,15,13,8,Elder,10+ Years,High
35,No,Travel_Rarely,Research & Development,1,Life Sciences,1,826,Female,1,Research Scientist,3,Single,2506,3,No,13,3,3,7,3,2,2,2,2,Adult,0-2 Years,Low
42,No,Travel_Rarely,Research & Development,1,Life Sciences,1,827,Female,2,Manufacturing Director,4,Married,6062,9,Yes,13,3,4,8,3,4,3,0,2,Adult,3-5 Years,Medium
28,Yes,Travel_Rarely,Research & Development,2,Medical,1,828,Male,1,Research Scientist,3,Single,4382,6,No,17,3,4,5,2,2,2,2,1,Adult,0-2 Years,Low
36,No,Travel_Rarely,Human Resources,13,Human Resources,1,829,Male,1,Human Resources,2,Married,2143,4,No,13,3,2,8,3,5,2,0,4,Adult,3-5 Years,Low
32,No,Travel_Rarely,Research & Development,4,Life Sciences,1,830,Female,2,Manufacturing Director,3,Married,6162,1,No,12,3,3,14,3,14,13,6,8,Adult,10+ Years,Medium
40,No,Travel_Frequently,Research & Development,16,Medical,1,832,Male,2,Laboratory Technician,3,Single,5094,6,No,14,3,4,10,3,1,0,0,0,Adult,0-2 Years,Medium
30,No,Travel_Rarely,Research & Development,2,Medical,1,833,Female,2,Manufacturing Director,4,Single,6877,5,Yes,24,4,2,12,2,0,0,0,0,Adult,0-2 Years,Medium
45,No,Travel_Rarely,Research & Development,2,Life Sciences,1,834,Female,1,Research Scientist,3,Single,2274,1,No,14,3,4,1,3,1,0,0,0,Elder,0-2 Years,Low
42,No,Travel_Rarely,Research & Development,29,Life Sciences,1,836,Male,2,Manufacturing Director,2,Married,4434,1,No,13,3,4,10,2,9,8,7,8,Adult,6-10 Years,Low
38,No,Travel_Frequently,Research & Development,12,Life Sciences,1,837,Male,2,Healthcare Representative,1,Divorced,6288,2,No,15,3,3,13,2,4,3,1,2,Adult,3-5 Years,Medium
34,No,Travel_Frequently,Research & Development,16,Life Sciences,1,838,Female,1,Research Scientist,4,Single,2553,1,No,16,3,3,6,3,5,2,1,3,Adult,3-5 Years,Low
49,Yes,Travel_Rarely,Sales,11,Marketing,1,840,Female,3,Sales Executive,4,Married,7654,1,No,18,3,1,9,4,9,8,7,7,Elder,6-10 Years,Medium
55,Yes,Travel_Rarely,Sales,2,Medical,1,842,Male,2,Sales Executive,4,Single,5160,4,No,16,3,3,12,2,9,7,7,3,Elder,6-10 Years,Medium
43,No,Travel_Rarely,Research & Development,14,Life Sciences,1,843,Male,4,Research Director,1,Married,17159,6,No,24,4,3,22,3,4,1,1,0,Adult,3-5 Years,High
27,No,Travel_Rarely,Research & Development,5,Technical Degree,1,844,Male,3,Research Director,4,Divorced,12808,1,Yes,16,3,2,9,3,9,8,0,8,Adult,6-10 Years,High
35,No,Travel_Rarely,Research & Development,7,Other,1,845,Male,3,Manufacturing Director,3,Single,10221,3,No,21,4,2,17,4,8,5,1,6,Adult,6-10 Years,High
28,No,Travel_Rarely,Sales,2,Marketing,1,846,Female,2,Sales Executive,2,Married,4779,1,Yes,20,4,1,8,3,8,7,7,5,Adult,6-10 Years,Low
34,No,Travel_Rarely,Human Resources,3,Human Resources,1,847,Male,1,Human Resources,4,Married,3737,0,No,19,3,3,4,1,3,2,0,2,Adult,3-5 Years,Low
26,Yes,Travel_Frequently,Research & Development,5,Medical,1,848,Female,1,Research Scientist,3,Married,2366,1,Yes,14,3,1,8,3,8,7,1,7,Adult,6-10 Years,Low
27,No,Non-Travel,Research & Development,3,Medical,1,850,Male,1,Research Scientist,4,Married,1706,1,No,11,3,3,0,2,0,0,0,0,Adult,0-2 Years,Low
51,No,Travel_Rarely,Sales,26,Marketing,1,851,Female,4,Manager,3,Married,16307,2,No,14,3,3,29,2,20,6,4,17,Elder,10+ Years,High
44,No,Travel_Rarely,Research & Development,4,Medical,1,852,Male,2,Healthcare Representative,2,Single,5933,9,No,12,3,4,10,2,5,2,2,3,Adult,3-5 Years,Medium
25,No,Travel_Rarely,Research & Development,2,Medical,1,854,Male,1,Research Scientist,1,Single,3424,7,No,13,3,3,6,2,4,3,0,1,Adult,3-5 Years,Low
33,No,Travel_Rarely,Sales,1,Medical,1,855,Male,2,Sales Executive,1,Divorced,4037,1,No,22,4,1,9,3,9,8,0,8,Adult,6-10 Years,Low
35,No,Travel_Rarely,Research & Development,27,Medical,1,856,Female,1,Research Scientist,1,Single,2559,1,No,11,3,4,6,2,6,5,1,1,Adult,6-10 Years,Low
36,No,Travel_Rarely,Sales,1,Life Sciences,1,857,Male,2,Sales Executive,4,Married,6201,1,Yes,14,3,4,18,2,18,14,4,11,Adult,10+ Years,Medium
32,No,Travel_Rarely,Sales,13,Life Sciences,1,859,Male,2,Sales Executive,4,Divorced,4403,2,No,11,3,3,8,2,5,2,0,3,Adult,3-5 Years,Low
30,No,Travel_Frequently,Research & Development,5,Life Sciences,1,861,Male,1,Research Scientist,4,Divorced,3761,9,No,12,3,2,10,2,5,4,0,3,Adult,3-5 Years,Low
53,No,Travel_Rarely,Sales,7,Marketing,1,862,Female,3,Sales Executive,4,Married,10934,7,Yes,18,3,4,35,3,5,2,0,4,Elder,3-5 Years,High
45,No,Travel_Rarely,Sales,9,Marketing,1,864,Male,3,Sales Executive,1,Divorced,10761,4,Yes,12,3,3,18,3,5,4,0,2,Elder,3-5 Years,High
32,No,Travel_Rarely,Research & Development,8,Medical,1,865,Female,2,Research Scientist,3,Married,5175,5,No,12,3,3,9,2,5,3,1,3,Adult,3-5 Years,Medium
52,No,Travel_Frequently,Research & Development,25,Medical,1,867,Female,4,Manufacturing Director,4,Married,13826,3,No,22,4,3,31,3,9,8,0,0,Elder,6-10 Years,High
37,No,Travel_Rarely,Sales,16,Marketing,1,868,Male,2,Sales Executive,3,Divorced,6334,4,No,19,3,4,9,3,1,0,0,0,Adult,0-2 Years,Medium
28,No,Travel_Rarely,Human Resources,8,Medical,1,869,Male,1,Human Resources,4,Divorced,4936,1,No,13,3,4,6,3,5,1,0,4,Adult,3-5 Years,Low
22,No,Travel_Rarely,Research & Development,1,Life Sciences,1,872,Male,2,Manufacturing Director,4,Married,4775,6,No,22,4,1,4,1,2,2,2,2,Young Adult,0-2 Years,Low
44,No,Travel_Rarely,Research & Development,8,Life Sciences,1,874,Male,1,Laboratory Technician,4,Married,2818,2,Yes,24,4,3,10,2,3,2,0,2,Adult,3-5 Years,Low
42,No,Travel_Frequently,Research & Development,2,Medical,1,875,Male,1,Research Scientist,4,Single,2515,5,Yes,14,3,4,8,3,2,1,2,2,Adult,0-2 Years,Low
36,No,Travel_Rarely,Human Resources,8,Life Sciences,1,878,Male,1,Human Resources,1,Married,2342,0,No,21,4,3,6,3,5,4,0,3,Adult,3-5 Years,Low
25,No,Travel_Rarely,Sales,3,Other,1,879,Male,2,Sales Executive,1,Married,4194,1,Yes,18,3,4,5,3,5,3,0,3,Adult,3-5 Years,Low
35,No,Travel_Rarely,Research & Development,9,Life Sciences,1,880,Female,3,Manufacturing Director,3,Married,10685,1,Yes,20,4,2,17,3,17,14,5,15,Adult,10+ Years,High
35,Yes,Travel_Frequently,Research & Development,25,Life Sciences,1,881,Female,1,Research Scientist,2,Divorced,2022,1,Yes,19,3,1,10,2,10,2,7,8,Adult,6-10 Years,Low
32,No,Non-Travel,Research & Development,1,Life Sciences,1,882,Male,1,Laboratory Technician,4,Divorced,2314,0,No,12,3,2,4,3,3,0,0,2,Adult,3-5 Years,Low
25,No,Travel_Rarely,Sales,4,Marketing,1,885,Male,2,Sales Executive,1,Married,4256,1,No,12,3,1,5,4,5,2,0,3,Adult,3-5 Years,Low
49,No,Travel_Rarely,Research & Development,1,Technical Degree,1,887,Female,1,Research Scientist,1,Married,3580,2,No,16,3,2,7,3,4,2,0,2,Elder,3-5 Years,Low
24,No,Non-Travel,Research & Development,4,Life Sciences,1,888,Male,1,Laboratory Technician,4,Married,3162,0,No,17,3,4,6,2,5,2,3,4,Young Adult,3-5 Years,Low
32,No,Travel_Frequently,Sales,5,Life Sciences,1,889,Male,2,Sales Executive,2,Married,6524,1,No,14,3,4,10,3,10,8,5,3,Adult,6-10 Years,Medium
38,No,Travel_Rarely,Sales,9,Marketing,1,893,Male,1,Sales Representative,2,Married,2899,0,No,19,3,4,3,3,2,2,1,2,Adult,0-2 Years,Low
42,No,Travel_Rarely,Research & Development,3,Life Sciences,1,894,Female,2,Laboratory Technician,4,Married,5231,2,Yes,13,3,2,17,2,5,3,1,3,Adult,3-5 Years,Medium
31,No,Travel_Rarely,Research & Development,11,Life Sciences,1,895,Male,1,Research Scientist,4,Married,2356,3,Yes,19,3,2,8,3,6,4,0,2,Adult,6-10 Years,Low
29,Yes,Travel_Rarely,Sales,1,Medical,1,896,Female,1,Sales Representative,3,Divorced,2800,6,Yes,19,3,3,5,3,3,2,0,2,Adult,3-5 Years,Low
53,No,Travel_Rarely,Sales,8,Marketing,1,897,Male,4,Sales Executive,4,Married,11836,5,No,14,3,3,28,3,2,0,2,2,Elder,0-2 Years,High
35,No,Travel_Rarely,Research & Development,25,Technical Degree,1,899,Male,3,Manufacturing Director,2,Married,10903,3,No,16,3,1,16,3,13,10,4,8,Adult,10+ Years,High
37,No,Travel_Frequently,Sales,21,Medical,1,900,Female,1,Sales Representative,4,Married,2973,5,No,15,3,2,10,3,5,4,0,0,Adult,3-5 Years,Low
53,No,Travel_Rarely,Research & Development,23,Life Sciences,1,901,Female,4,Research Director,4,Single,14275,6,No,18,3,3,33,3,12,9,3,8,Elder,10+ Years,High
43,No,Travel_Frequently,Research & Development,1,Life Sciences,1,902,Female,2,Healthcare Representative,4,Married,5562,4,No,13,3,2,12,2,5,2,2,2,Adult,3-5 Years,Medium
47,No,Travel_Rarely,Sales,2,Marketing,1,903,Female,2,Sales Executive,4,Married,4537,0,Yes,22,4,1,8,3,7,6,7,7,Elder,6-10 Years,Low
37,No,Non-Travel,Sales,19,Medical,1,904,Male,3,Sales Executive,2,Single,7642,1,Yes,13,3,4,10,3,10,0,0,9,Adult,6-10 Years,Medium
50,No,Non-Travel,Research & Development,2,Life Sciences,1,905,Male,4,Manager,1,Divorced,17924,1,No,11,3,4,31,3,31,6,14,7,Elder,10+ Years,High
39,No,Travel_Rarely,Human Resources,2,Life Sciences,1,909,Female,2,Human Resources,4,Married,5204,8,No,11,3,3,13,3,5,4,0,4,Adult,3-5 Years,Medium
33,No,Travel_Rarely,Human Resources,3,Human Resources,1,910,Male,1,Human Resources,2,Divorced,2277,3,Yes,11,3,3,7,4,4,3,0,3,Adult,3-5 Years,Low
32,Yes,Travel_Rarely,Research & Development,25,Life Sciences,1,911,Male,1,Laboratory Technician,4,Single,2795,1,Yes,24,4,3,1,1,1,0,0,1,Adult,0-2 Years,Low
29,No,Travel_Rarely,Research & Development,7,Medical,1,912,Female,1,Laboratory Technician,4,Divorced,2532,6,No,14,3,3,8,3,4,3,0,3,Adult,3-5 Years,Low
44,No,Travel_Rarely,Research & Development,9,Life Sciences,1,913,Male,1,Research Scientist,1,Married,2559,1,Yes,13,3,4,8,3,8,7,7,1,Adult,6-10 Years,Low
28,No,Travel_Rarely,Sales,5,Medical,1,916,Male,2,Sales Executive,4,Single,4908,1,No,14,3,2,4,3,4,2,0,2,Adult,3-5 Years,Low
58,Yes,Travel_Frequently,Research & Development,2,Life Sciences,1,918,Male,1,Laboratory Technician,4,Divorced,2380,9,Yes,14,3,4,3,2,1,0,0,0,Elder,0-2 Years,Low
43,No,Travel_Rarely,Research & Development,8,Life Sciences,1,920,Female,2,Manufacturing Director,2,Divorced,4765,4,No,21,4,3,4,4,1,0,0,0,Adult,0-2 Years,Low
20,Yes,Travel_Rarely,Sales,2,Medical,1,922,Female,1,Sales Representative,3,Single,2044,1,No,13,3,4,2,2,2,2,0,2,Young Adult,0-2 Years,Low
21,Yes,Travel_Rarely,Research & Development,18,Other,1,923,Female,1,Research Scientist,4,Single,2693,1,No,19,3,1,1,2,1,0,0,0,Young Adult,0-2 Years,Low
36,No,Travel_Rarely,Research & Development,14,Life Sciences,1,924,Male,2,Healthcare Representative,4,Married,6586,0,Yes,17,3,1,17,2,16,8,4,11,Adult,10+ Years,Medium
47,No,Travel_Rarely,Sales,2,Life Sciences,1,925,Female,1,Sales Representative,4,Single,3294,1,Yes,18,3,1,3,2,3,2,1,2,Elder,3-5 Years,Low
22,Yes,Travel_Rarely,Research & Development,3,Life Sciences,1,926,Female,2,Manufacturing Director,3,Married,4171,0,Yes,19,3,1,4,4,3,2,0,2,Young Adult,3-5 Years,Low
41,Yes,Travel_Rarely,Research & Development,2,Life Sciences,1,927,Female,1,Laboratory Technician,4,Divorced,2778,4,Yes,13,3,3,10,2,7,7,1,0,Adult,6-10 Years,Low
28,No,Travel_Rarely,Research & Development,9,Medical,1,930,Female,1,Research Scientist,3,Divorced,2377,5,No,18,3,2,6,3,2,2,2,2,Adult,0-2 Years,Low
39,Yes,Travel_Rarely,Research & Development,6,Medical,1,932,Male,1,Laboratory Technician,1,Married,2404,7,Yes,21,4,4,8,1,2,2,2,2,Adult,0-2 Years,Low
27,No,Travel_Rarely,Research & Development,4,Life Sciences,1,933,Female,1,Research Scientist,3,Single,2318,1,No,19,3,3,1,3,1,1,0,0,Adult,0-2 Years,Low
34,No,Travel_Rarely,Research & Development,10,Life Sciences,1,934,Male,1,Laboratory Technician,2,Divorced,2008,1,No,14,3,2,1,3,1,0,1,0,Adult,0-2 Years,Low
42,No,Travel_Rarely,Sales,14,Medical,1,936,Female,2,Sales Executive,3,Single,6244,7,No,17,3,1,10,3,5,4,0,3,Adult,3-5 Years,Medium
33,No,Travel_Rarely,Research & Development,1,Other,1,939,Male,1,Research Scientist,1,Single,2799,3,Yes,11,3,2,6,3,3,2,0,2,Adult,3-5 Years,Low
58,No,Travel_Rarely,Research & Development,5,Technical Degree,1,940,Female,3,Healthcare Representative,2,Divorced,10552,2,Yes,13,3,4,24,3,6,0,0,4,Elder,6-10 Years,High
31,No,Travel_Rarely,Sales,7,Life Sciences,1,941,Male,1,Sales Representative,3,Married,2329,3,No,15,3,2,13,4,7,7,5,2,Adult,6-10 Years,Low
35,No,Travel_Rarely,Research & Development,21,Life Sciences,1,942,Female,2,Healthcare Representative,4,Married,4014,1,Yes,25,4,4,10,1,10,6,0,7,Adult,6-10 Years,Low
49,No,Travel_Rarely,Research & Development,8,Other,1,944,Female,3,Laboratory Technician,2,Married,7403,4,No,11,3,3,29,2,26,9,1,7,Elder,10+ Years,Medium
48,No,Travel_Rarely,Research & Development,20,Medical,1,945,Male,1,Research Scientist,3,Married,2259,4,No,17,3,1,13,2,0,0,0,0,Elder,0-2 Years,Low
31,No,Non-Travel,Sales,20,Marketing,1,947,Female,2,Sales Executive,3,Married,6932,1,No,13,3,4,9,2,9,8,0,0,Adult,6-10 Years,Medium
36,No,Travel_Rarely,Research & Development,7,Other,1,949,Male,1,Research Scientist,4,Single,4678,2,No,18,3,3,8,3,6,2,0,1,Adult,6-10 Years,Low
38,No,Travel_Rarely,Research & Development,1,Technical Degree,1,950,Female,3,Research Director,1,Married,13582,1,No,13,3,2,15,3,15,12,5,11,Adult,10+ Years,High
32,No,Non-Travel,Research & Development,1,Life Sciences,1,951,Female,1,Laboratory Technician,2,Married,2332,6,No,20,4,3,5,3,3,0,0,2,Adult,3-5 Years,Low
25,Yes,Travel_Rarely,Sales,19,Marketing,1,952,Male,1,Sales Representative,2,Married,2413,1,Yes,18,3,3,1,3,1,0,0,0,Adult,0-2 Years,Low
40,No,Travel_Rarely,Sales,10,Marketing,1,954,Male,3,Sales Executive,2,Divorced,9705,2,No,12,3,2,11,2,1,0,0,0,Adult,0-2 Years,Medium
26,No,Travel_Frequently,Sales,1,Medical,1,956,Male,2,Sales Executive,1,Single,4294,1,No,12,3,2,7,3,7,7,0,7,Adult,6-10 Years,Low
41,No,Travel_Rarely,Research & Development,6,Medical,1,957,Male,1,Laboratory Technician,1,Single,4721,2,Yes,13,3,3,20,3,18,13,2,17,Adult,10+ Years,Low
36,No,Travel_Rarely,Research & Development,2,Medical,1,958,Male,1,Laboratory Technician,3,Single,2519,4,No,21,4,3,16,3,11,8,3,9,Adult,10+ Years,Low
19,Yes,Travel_Rarely,Sales,21,Other,1,959,Male,1,Sales Representative,2,Single,2121,1,Yes,13,3,2,1,4,1,0,0,0,Young Adult,0-2 Years,Low
